,timestamp,soc,voltage,current
584,2021-12-12 17:15:00,59,52.4,0
585,2021-12-12 17:15:00,59,52.4,0
586,2021-12-12 17:17:11,59,52.4,0
587,2021-12-12 17:17:11,59,52.4,0
588,2021-12-12 17:17:11,59,52.4,0
589,2021-12-12 17:19:22,59,52.4,0
590,2021-12-12 17:19:22,59,52.4,0
591,2021-12-12 17:23:44,59,52.4,0
592,2021-12-12 17:25:55,59,52.4,0
593,2021-12-12 17:30:17,59,52.4,0
594,2021-12-12 17:30:17,59,52.4,0
595,2021-12-12 17:30:17,59,52.4,0
596,2021-12-12 17:30:17,59,52.4,0
597,2021-12-12 17:32:29,59,52.4,0
598,2021-12-12 17:32:29,59,52.4,0
